product_id,product_name,category,cost_price
b4ba27d5fad6d6cde99f855d72b5afcf,Eletrodomesticos Item #7965,Eletrodomesticos,106.19
69a6db5384c989b74cfe3f82ac932da7,Esporte Lazer Item #5888,Esporte Lazer,62.93
a84e26c4cc7ea7884d3a81955a06cefc,Papelaria Item #3348,Papelaria,17.43
b0a0d47f42d23f27388952b8821a9517,Moveis Decoracao Item #8997,Moveis Decoracao,34.93
a4e6e80a484adb6952b5f18a3e4bd1b8,Eletronicos Item #8832,Eletronicos,543.2
48f45fb4d7e27353b8abef59be38b65e,Utilidades Domesticas Item #9868,Utilidades Domesticas,69.93
c04dab58e6ce58a92c23cd60c7e130ba,Utilidades Domesticas Item #257,Utilidades Domesticas,66.5
e605538d760f85a1652bc128c724ab31,Moveis Decoracao Item #4410,Moveis Decoracao,111.93
0660211440ed1391f5375fbaa39443b7,Esporte Lazer Item #4053,Esporte Lazer,160.93
1a8ffdee10d64528eb046117521d3953,Moveis Decoracao Item #7276,Moveis Decoracao,28.0
ffb97eb64c6fe1baada2410288c04457,Perfumaria Item #8085,Perfumaria,131.7
cc47c0863559499f01b4cad750929d10,Cool Stuff Item #8751,Cool Stuff,139.99
af3741580aab9876533f1c3e08aca7bb,Utilidades Domesticas Item #4441,Utilidades Domesticas,52.43
37e4c14527273be66b84b8836bba463b,Product #1101,,48.93
48c5608bfb241a35beb7a00d960cd27f,Utilidades Domesticas Item #6047,Utilidades Domesticas,38.32
51cb73e9af0e2e23da237bafae0946d2,Perfumaria Item #8503,Perfumaria,13.93
6c96a2727d7c8e30804367b7341c7b9c,Esporte Lazer Item #6771,Esporte Lazer,62.3
687ada1b5c787ece71130a5ec0123567,Audio Item #6932,Audio,176.33
39fb1b20d35ef11b96ddb1180d89c25d,Beleza Saude Item #7498,Beleza Saude,66.15
0b8750fa58fefe42cf03a9e2e4b8fce6,Relogios Presentes Item #652,Relogios Presentes,150.5
b77df7139ed99ef7339229267c707f2a,Automotivo Item #5899,Automotivo,182.0
26e253f334cf93847fcbf6e9faf51eb4,Esporte Lazer Item #5761,Esporte Lazer,118.3
d5bbfcd27daa6365834ed9d16195d64e,Fashion Bolsas E Acessorios Item #3502,Fashion Bolsas E Acessorios,351.33
d76371ba8d578341888d9c3d61ee90f5,Beleza Saude Item #2941,Beleza Saude,48.23
5e211f15646acded537a9d1646f6a268,Automotivo Item #4017,Automotivo,136.43
be4a664850e0060b7559c67de45e8371,Beleza Saude Item #9367,Beleza Saude,25.2
96cc6d39d2114a36f318d641c3cae43d,Brinquedos Item #9235,Brinquedos,69.93
422879e10f46682990de24d770e7f83d,Ferramentas Jardim Item #8141,Ferramentas Jardim,38.44
ed506becc3430a3a6331df5b4c3eaed3,Fashion Bolsas E Acessorios Item #9807,Fashion Bolsas E Acessorios,19.11
3d9b170c9004474584d9bfed012351fa,Moveis Decoracao Item #9768,Moveis Decoracao,32.79
848fd511a2efc8b7bc15bf948b2f363c,Beleza Saude Item #1530,Beleza Saude,32.9
3adf46dbf0aa2bcca9d6fc85e4e7c339,Informatica Acessorios Item #1935,Informatica Acessorios,20.93
5b2b72f58d212a6e4733884ef0ece564,Cama Mesa Banho Item #9131,Cama Mesa Banho,169.74
2b939dc9b176d7fa21594d588815d4a4,Malas Acessorios Item #5080,Malas Acessorios,66.51
de99a4603fe6d195354676f800253ae1,Bebes Item #7674,Bebes,98.78
5c04d019c44f9f7da2d2b9508871a243,Construcao Ferramentas Construcao Item #6306,Construcao Ferramentas Construcao,349.3
6d3dc397c315b4afa15c2cedda354740,Cama Mesa Banho Item #5536,Cama Mesa Banho,13.93
55aefe286a63b5e07f42a63c10371020,Relogios Presentes Item #3367,Relogios Presentes,279.3
0901b25598b3ca109f48e16a52e2df1f,Bebidas Item #8988,Bebidas,101.36
9766505cde62429c3629bb6411cd9dc4,Ferramentas Jardim Item #3120,Ferramentas Jardim,31.13
b12c4b01322e1befea8465bdf7fe2360,Brinquedos Item #16,Brinquedos,227.49
87a97ee722d5e544b3c929b36443b8b9,Relogios Presentes Item #6675,Relogios Presentes,489.23
cf5c32ddb1e39da9fd4a6a919e42b6e2,Relogios Presentes Item #859,Relogios Presentes,84.0
921a192e87274fd48d2e395b0a4facea,Eletronicos Item #4314,Eletronicos,13.23
72f2ba8b34e02757c445970388158e46,Relogios Presentes Item #134,Relogios Presentes,34.23
605d46a84a57229d7380e9e6a45fe180,Pet Shop Item #6117,Pet Shop,58.8
c83960ac3483bfee74e1dd482995c3b5,Brinquedos Item #5292,Brinquedos,25.2
f594ea4dab18d092309463bf799398f9,Brinquedos Item #9135,Brinquedos,45.49
636c9bb126460aab67cbbc8a977685d0,Moveis Decoracao Item #3206,Moveis Decoracao,16.03
5ee76866fa61481c966c02a129dfac08,Utilidades Domesticas Item #1517,Utilidades Domesticas,33.53
735ddb7e24835030772ab80675939cf9,Pet Shop Item #5895,Pet Shop,69.44
9b125b82780e1bbb7716c906ff46f89b,Pet Shop Item #2008,Pet Shop,42.05
e0e83e0b538dc1d9a1c6568d3a94034a,Esporte Lazer Item #5738,Esporte Lazer,48.93
257f376a5d729dd35b042d4ce6088b1e,Bebes Item #529,Bebes,629.3
44a6af14e39124bee07dc2eb2df39a54,Pet Shop Item #5824,Pet Shop,41.99
6b874ff4c71d18e91079b40396bf176a,Automotivo Item #4781,Automotivo,17.71
080a388eb2bd1051b01f6fc4ca659450,Telefonia Item #4406,Telefonia,18.37
ff6a816ae8a01312fe42dc48c7c8ead1,Beleza Saude Item #2737,Beleza Saude,9.73
d5dbb4d9ecbbf2e312169e4c8f1b57f0,Agro Industria E Comercio Item #3223,Agro Industria E Comercio,1033.41
6ce335b97b0cc8e73bbade08a44a23dd,Utilidades Domesticas Item #66,Utilidades Domesticas,100.1
f8fd25407acaa78a395f224cbdc062c8,Cama Mesa Banho Item #8929,Cama Mesa Banho,125.93
4d4ec3126cb53c5375bc4235f9c9aa2b,Moveis Escritorio Item #8475,Moveis Escritorio,79.41
dad27486af34282fef3bef995d0fda7b,Cool Stuff Item #5878,Cool Stuff,145.24
ab4d0d8e7348b45ce6c791374f098eed,Telefonia Item #319,Telefonia,20.29
5956cad5849f642bfdf5d50303952beb,Esporte Lazer Item #1774,Esporte Lazer,203.56
6b64362e89896be7589621df54be089e,Moveis Decoracao Item #7115,Moveis Decoracao,34.3
ef70e532c5fc29ee4c3e44006819669b,Malas Acessorios Item #9863,Malas Acessorios,62.93
f1d0ef439f9f2246803f89f1005ff709,Cool Stuff Item #8664,Cool Stuff,115.43
4a345c3b756b1f0089af0f3bf0ad8202,Cama Mesa Banho Item #5762,Cama Mesa Banho,111.93
b4aeec5cd68d7be08c15796340e29b6f,Automotivo Item #3134,Automotivo,241.5
87b28d72d12acf347bee8bec0bc7d2fb,Esporte Lazer Item #2612,Esporte Lazer,244.93
fe6f03cedd96bcbc5c8726c5963fd35c,Cama Mesa Banho Item #9775,Cama Mesa Banho,38.49
759a621a474d573cb8c2e402a51955bb,Cama Mesa Banho Item #3397,Cama Mesa Banho,23.03
ee8b16196604ed47b34b094351ce68e2,Bebes Item #7863,Bebes,76.93
4b49493b546ad3b6f0a43da4644f75e3,Eletronicos Item #2334,Eletronicos,279.3
f51b19ef254228e5bba027d355208c4e,Utilidades Domesticas Item #3121,Utilidades Domesticas,38.43
ed81ccd0bc6bf90922a03bd003d66db0,Utilidades Domesticas Item #5071,Utilidades Domesticas,31.49
e1901d5d99ca951543717ea5d1940a36,Cool Stuff Item #3916,Cool Stuff,51.27
7e6ca847e12c659931b47b31e99361c6,Brinquedos Item #9645,Brinquedos,209.99
c3db113c416d50ed94fce65297d016f7,Automotivo Item #1790,Automotivo,108.27
0cef952d7fcac13a3f548548cb49aeaf,Informatica Acessorios Item #6486,Informatica Acessorios,14.0
b6ae7ce782177c099c882b90df5f3d5d,Eletrodomesticos Item #1986,Eletrodomesticos,32.73
683d1efd7b8fb9bbe7e78c7436f27248,Utilidades Domesticas Item #9467,Utilidades Domesticas,27.93
8a5835aeef83efa6aa947f84f92deb0e,Relogios Presentes Item #5619,Relogios Presentes,45.5
929f6896d3fbc8e476b46533ccab428a,Telefonia Item #8071,Telefonia,13.99
c0f0a0118a333081ca6786f7661c3853,Cama Mesa Banho Item #5175,Cama Mesa Banho,73.5
72172e982e8b92155069e4201c92c0bb,Esporte Lazer Item #8326,Esporte Lazer,22.64
a52dba3d501f168fc53246f8f8798249,Utilidades Domesticas Item #3774,Utilidades Domesticas,17.42
54a5943820887ae6827319853d00887d,Telefonia Item #7259,Telefonia,90.3
85af7fadae5de53760a7d131bdf776f7,Cama Mesa Banho Item #5192,Cama Mesa Banho,34.86
04fd8d64a2539d188bef33bb288410bb,Cama Mesa Banho Item #281,Cama Mesa Banho,65.1
10d13c18c631962fdc16cf4bbe67c730,Esporte Lazer Item #7903,Esporte Lazer,153.93
c1e27ff552754f8bcfd0095de514432f,Automotivo Item #6180,Automotivo,41.23
08667ce2730ce3fb20f04fe7bff92c0b,Consoles Games Item #3321,Consoles Games,62.99
c1b350ede922e02138912a3192bcc86d,Papelaria Item #2457,Papelaria,104.3
7d21a88f26eb0766b0b555f71a16750f,Consoles Games Item #2955,Consoles Games,279.99
a104bff7e396a301f5f7ba9f055fa9bc,Automotivo Item #7020,Automotivo,125.64
75d3f426c010ad14f95a59aaf2e24548,Automotivo Item #7213,Automotivo,25.9
602c01834bee89627e66532343914a2b,Automotivo Item #3716,Automotivo,11.2
59089e1668cc247d055ca3f9149093fc,Climatizacao Item #9158,Climatizacao,100.91
c4a6de6225217d4539c861c0b6316d86,Esporte Lazer Item #8073,Esporte Lazer,69.93
6cfe89ec0814c1a570172b0916b102a8,Telefonia Item #4466,Telefonia,32.13
ab94356394683706626f737b7c135ae1,Beleza Saude Item #2412,Beleza Saude,97.93
b57a4072f1286a401272930c85221f91,Telefonia Item #3269,Telefonia,18.19
f6ebd102f55b1d6ec28eb3cb06c26210,Brinquedos Item #7216,Brinquedos,115.43
ea9c7e08863cdaf1e40261c8b6c005a4,Cama Mesa Banho Item #4669,Cama Mesa Banho,18.13
50eece63391870c7fb7c07c92a76d447,Casa Conforto Item #1218,Casa Conforto,90.3
52a741f089f5c67d5c648e8437fdf22a,Beleza Saude Item #997,Beleza Saude,90.93
4aaa2ddc43f64a2db232b71fc4639064,Eletronicos Item #5186,Eletronicos,95.93
5299e0a0336b5839e2a0ccb0d3d589d1,Artes Item #8519,Artes,25.79
cce2229eda675cb0cb95616917bbb34b,Esporte Lazer Item #35,Esporte Lazer,36.26
7da0fe244c4f894b5f41cbf240b1e484,Telefonia Item #2051,Telefonia,17.49
90c6f8e7eb269e93626beb64379a8df9,Moveis Decoracao Item #8876,Moveis Decoracao,138.6
cb624905bc39979a816f8906c70bd6bb,Brinquedos Item #8042,Brinquedos,18.09
db5efde3ad0cc579b130d71c4b2db522,Audio Item #187,Audio,137.46
9d717f96236e39a3dbe6326b9d51d681,Cama Mesa Banho Item #9246,Cama Mesa Banho,21.7
7b822833c7cc8905ab8174b55ac878fa,Perfumaria Item #7159,Perfumaria,3.49
33e77eecc23c25a65d10f627e5053617,Moveis Escritorio Item #8669,Moveis Escritorio,85.67
47ef5dcb5b7bf6d8716ec362e1f6e22b,Esporte Lazer Item #2225,Esporte Lazer,271.53
9281e35939ed4db9a1ff7001d673e510,Eletrodomesticos Item #6635,Eletrodomesticos,40.21
a2a90c1a0501c5148928da33b033dee8,Esporte Lazer Item #2672,Esporte Lazer,41.93
82f5ee2c97b22f801282f0242819d957,Esporte Lazer Item #7627,Esporte Lazer,209.3
077319a417872fe55c94c3883610b874,Esporte Lazer Item #1216,Esporte Lazer,104.93
9246f7bd279121747dcb909a41f44df2,Cama Mesa Banho Item #7392,Cama Mesa Banho,24.43
57c2280ea5af7f10ebfc01a5c47b8041,Utilidades Domesticas Item #3250,Utilidades Domesticas,33.6
c76bc5aca848edb5d6460267176f77ee,Casa Construcao Item #6977,Casa Construcao,224.0
6ba4d9e6b21481dcc4646250fa189ac1,Eletronicos Item #3047,Eletronicos,64.4
83f92096793dec6fa40579e63590c90e,Papelaria Item #7395,Papelaria,62.3
cca8e09ba6f2d35e44f05b3c936d644e,Consoles Games Item #0,Consoles Games,73.73
8ad04f842c474ad4cc1414e97265c999,Beleza Saude Item #7595,Beleza Saude,181.3
8fa5bb1e4de7a63ee554487c2f2ee076,Brinquedos Item #1481,Brinquedos,48.99
839d890a7312912b071c1d864b8faf0a,Automotivo Item #5467,Automotivo,27.93
94f49b07158ceba23362f72f24e04962,Cool Stuff Item #8150,Cool Stuff,160.99
38462186c76afb66be5333598ba583cc,Moveis Decoracao Item #3461,Moveis Decoracao,9.27
8be6fb1ab4cbbffbe7f353f78ce7f8ab,Moveis Decoracao Item #4228,Moveis Decoracao,84.0
94fb2ab4419d523ecce8e5d56676788d,Consoles Games Item #8838,Consoles Games,141.86
1507ad794e23a98d2e7097f799a890ca,Informatica Acessorios Item #675,Informatica Acessorios,5.59
1dba1b8c4782c82bec9252bc5cca3b76,Automotivo Item #9935,Automotivo,122.44
696ad707399d0b7678e2ed5d021dd737,Informatica Acessorios Item #6222,Informatica Acessorios,69.99
9c1e3896aec5f6c59577d451ea3bb4c6,Bebidas Item #8366,Bebidas,71.82
c60375672af95c47a105065af56ba16e,Moveis Decoracao Item #1181,Moveis Decoracao,32.13
bd7cab8de4d7943286634023cc06f8ff,Bebes Item #7481,Bebes,161.54
583916a5dae918f5e89baec139141c54,Product #7402,,36.74
ec8ae427905e10052ee4f1e9993b6763,Bebes Item #6766,Bebes,77.0
05fa3b5ecdf7f54e97fe25127db0ee7c,Esporte Lazer Item #2981,Esporte Lazer,126.7
c5d4587c8ff1775a879008a4f804eb70,Cama Mesa Banho Item #2411,Cama Mesa Banho,50.82
fe4098f3eb43b02ba19c15d81bde2b2d,Cama Mesa Banho Item #5640,Cama Mesa Banho,41.3
96d6c71675adc35bcf32f970cdffe2d6,Telefonia Item #3173,Telefonia,13.18
6fa3c1e1bd22cd9f9c3d07f0be351d38,Brinquedos Item #1127,Brinquedos,62.93
633a2a64a6478966e0b6805ea708de58,Utilidades Domesticas Item #7150,Utilidades Domesticas,27.3
dd4bb630f241ce3910d9595b395efeb5,Pet Shop Item #5136,Pet Shop,89.6
35b9cce4c9cd4359551a3d702b25ad4c,Moveis Decoracao Item #870,Moveis Decoracao,13.93
be0e6c61c2bcdd9a4d022ba67fd66189,Flores Item #5223,Flores,45.43
4ea69fe7483b9c2a54bd05c2c2b02c93,Agro Industria E Comercio Item #8929,Agro Industria E Comercio,69.3
d5a0cb2718dce03ce9c4d0de533021f7,Beleza Saude Item #1182,Beleza Saude,34.99
4d071a22b9cc548b64a75075a4c63151,Eletrodomesticos Item #3361,Eletrodomesticos,74.39
c88f6f752875535d69510094205bab77,Construcao Ferramentas Construcao Item #1292,Construcao Ferramentas Construcao,223.99
c4b2187a1d2bd1543f27ba3f12e56952,Utilidades Domesticas Item #8158,Utilidades Domesticas,52.5
5a5f484358ce8b21be8d8fb4f18eeb58,Moveis Quarto Item #882,Moveis Quarto,111.3
1146013b4da16ab073768dc76089aaa8,Relogios Presentes Item #3575,Relogios Presentes,414.4
a9eea144b709e6d670c9bf03ffc2dc2e,Beleza Saude Item #152,Beleza Saude,22.78
b1e7e283a4b6203aa8adbafe09c2a521,Esporte Lazer Item #359,Esporte Lazer,258.3
bf065a81717b583b62536e13b5e2576d,Brinquedos Item #9508,Brinquedos,195.99
c982dbea53b864f4d27c1d36f14b6053,Brinquedos Item #3920,Brinquedos,25.93
18f30e92d58932a17e40b403951b2861,Moveis Decoracao Item #1791,Moveis Decoracao,209.3
07a6e4e1f838d9d39277d13c9b411dc4,Fashion Bolsas E Acessorios Item #4878,Fashion Bolsas E Acessorios,48.93
1a909e04ddbc64bda3fc905834678201,Informatica Acessorios Item #3088,Informatica Acessorios,53.83
37b99aa22bbac19b2a4afc4b2a958a53,Ferramentas Jardim Item #3626,Ferramentas Jardim,184.92
5f1d10ccc8198967ca0278fdfd474a51,Eletroportateis Item #8007,Eletroportateis,312.9
12a146749cb72ebfde01a89105df1897,Esporte Lazer Item #8512,Esporte Lazer,20.3
b4766a40cc26d3a39bdb32b1c01ea5e1,Esporte Lazer Item #4671,Esporte Lazer,51.1
99a7f15d914ad5f7432f6ccb18f95292,Moveis Escritorio Item #9333,Moveis Escritorio,139.96
af680b3406a3179e4a4c2051c5384cfd,Cama Mesa Banho Item #5508,Cama Mesa Banho,41.93
32900f7eff5b58558727f11a07d1bcbd,Moveis Decoracao Item #7905,Moveis Decoracao,34.3
683c8786ca01784e4bb63ef33b3608f9,Esporte Lazer Item #4330,Esporte Lazer,90.3
b00a32a0b42fd65efb58a5822009f629,Bebes Item #9153,Bebes,54.66
c6bdd07f0a20ccd19d51de91c1551952,Informatica Acessorios Item #9223,Informatica Acessorios,94.5
07f381c65e8e66460c07781b9b1b8834,Moveis Escritorio Item #408,Moveis Escritorio,140.53
6f9be3cc1d2a7eaa92b86fde15b93ac4,Perfumaria Item #708,Perfumaria,91.0
ccdf954ce1d166f00d312d6b461c046f,Bebes Item #5040,Bebes,542.43
c65f71634a9d0de5b4a1d7dbb6d3ae01,Utilidades Domesticas Item #5536,Utilidades Domesticas,33.02
371fa349d92646bbeea5873df0bcdc5a,Utilidades Domesticas Item #3276,Utilidades Domesticas,25.93
cb74508159c5743a4fd58445a3038a95,Brinquedos Item #8412,Brinquedos,97.3
b78e60782639ac84cb18289231041577,Fashion Bolsas E Acessorios Item #9617,Fashion Bolsas E Acessorios,24.43
ee6cf0274e75706751ecd4cd5e353db6,Cool Stuff Item #5159,Cool Stuff,139.3
f29cea85796ecb6453d24eb3b24f4b77,Perfumaria Item #8851,Perfumaria,13.93
1ad0ffef7f056377c170d00b07f20cce,Automotivo Item #3101,Automotivo,30.1
669998ba8fa6ff5fe25cd38c8f77b368,Esporte Lazer Item #3524,Esporte Lazer,150.5
90d9b6d827bde953e7cc9f81bf113467,Relogios Presentes Item #8731,Relogios Presentes,167.23
6aa8f339965debf52a549f8aade6d068,Eletrodomesticos Item #1082,Eletrodomesticos,35.0
574841fd9d176e7e81693636106765a8,Perfumaria Item #8627,Perfumaria,23.79
bdef7736f61a507f68b31bd86ddaf69d,Automotivo Item #629,Automotivo,48.93
db51982bc43b26164c29605b8ed140d6,Telefonia Fixa Item #6534,Telefonia Fixa,23.09
c708ba7c6269161f89ce0683cdd7c432,Relogios Presentes Item #9439,Relogios Presentes,34.3
49b92145c5462c320ff0b22ea9e240f3,Utilidades Domesticas Item #7014,Utilidades Domesticas,27.93
1561355720506eaee90adde6aa1375a9,Flores Item #7670,Flores,11.76
9a8200a7f3448bfb18683080c03b54b1,Cama Mesa Banho Item #2376,Cama Mesa Banho,96.6
d016a1a4d0898c213be8443b0c99c784,Informatica Acessorios Item #4721,Informatica Acessorios,139.3
c395a11dd90b985496c100861b7c4710,Cama Mesa Banho Item #9063,Cama Mesa Banho,13.93
92d2d88b37a70060bd536b8790d9edaa,Utilidades Domesticas Item #4328,Utilidades Domesticas,124.37
86dad5d04b5dff7634aa79ca9d0324a7,Construcao Ferramentas Construcao Item #9318,Construcao Ferramentas Construcao,22.75
c4fe6560e914f2830b4a189e91202c29,Esporte Lazer Item #3737,Esporte Lazer,30.73
5d4259625c11acce3dcc39c169037a9a,Construcao Ferramentas Construcao Item #9841,Construcao Ferramentas Construcao,79.8
0fc6914383c2bea767a9562c9d8b43a1,Informatica Acessorios Item #4434,Informatica Acessorios,31.76
883e57b1f0fab96202d9e39efbe3b671,Automotivo Item #5246,Automotivo,83.93
5157edbb01652b0efc0be7ba1107e0f5,Market Place Item #4432,Market Place,22.33
779de9dd06ff30d5097a959a1e9dacdc,Automotivo Item #3029,Automotivo,104.3
42bf9ee410b1247f0223626107834b87,Esporte Lazer Item #6708,Esporte Lazer,118.99
6be1edd09e2decfd7bb76220355bc693,Moveis Decoracao Item #1327,Moveis Decoracao,13.93
b7103dda72118193411fe5667525c139,Bebes Item #6978,Bebes,69.3
c715ab7f66826b73cd40916d8792bad9,Bebes Item #1491,Bebes,175.0
dd676d49d051ea143257c1012bc1ee3c,Informatica Acessorios Item #2822,Informatica Acessorios,22.47
d90e83fe1a0e31440db1dc015f1c1512,Cama Mesa Banho Item #8102,Cama Mesa Banho,13.93
b2f041d29dd572b298f0f74de6297b6d,Brinquedos Item #2588,Brinquedos,111.99
8c75343253053a2400e289f5192cd5c1,Informatica Acessorios Item #2858,Informatica Acessorios,279.3
ce2115f0b32d5168c2e27abfe350a7a1,Utilidades Domesticas Item #8765,Utilidades Domesticas,34.93
a84c7b893ea37674ef896fa866793e7d,Cama Mesa Banho Item #9584,Cama Mesa Banho,440.93
a846839e8367f61f140f082e5ffef625,Cama Mesa Banho Item #797,Cama Mesa Banho,84.0
f7ffa4d2418f29ea48467e55f3a770c2,Utilidades Domesticas Item #1146,Utilidades Domesticas,97.99
151133751552ad5bdd6645dfdcb0e728,Cama Mesa Banho Item #8261,Cama Mesa Banho,53.81
59c1840441f4df065f52760bf51a8442,Fashion Bolsas E Acessorios Item #6680,Fashion Bolsas E Acessorios,38.75
6ca1597b8e5f2618c47b414b68094450,Esporte Lazer Item #8744,Esporte Lazer,112.55
327018136fd4a966408df8243383a233,Relogios Presentes Item #3090,Relogios Presentes,104.3
3150c2690393e7ea7c2b3acf2479ec8c,Bebes Item #3943,Bebes,629.93
45f1424574bd3d445c78781373aa6d26,Eletrodomesticos Item #1552,Eletrodomesticos,18.2
dd8af0fcb0e10a6618ebfeaf9a988a34,Informatica Acessorios Item #3803,Informatica Acessorios,91.0
2c71438371b35f7ce3c2511d6b0927e7,Relogios Presentes Item #2187,Relogios Presentes,20.3
5cb27eb7202ae6c53809618eb8549007,Brinquedos Item #4422,Brinquedos,79.73
52510930c23a1b9c337a0a9306a3645c,Agro Industria E Comercio Item #8493,Agro Industria E Comercio,188.93
2236aad5e8fec12fe56de6b503b6f896,Casa Construcao Item #2641,Casa Construcao,116.13
ff724c4888bdcfb01e7028066db3bb98,Brinquedos Item #4083,Brinquedos,69.93
a2446206efccf04cc7fd1511be0ee157,Perfumaria Item #8507,Perfumaria,176.8
580af1ebaa84e22ae14e08f073d091b5,Telefonia Item #230,Telefonia,13.3
7d9b103535d14aebdd1024a6684ac2a6,Eletronicos Item #4412,Eletronicos,6.3
b425f28bf3d41f70cc18da7a525ee65c,Moveis Decoracao Item #2762,Moveis Decoracao,29.75
7614c62b86a81021243e438cfde78ccc,Beleza Saude Item #4860,Beleza Saude,351.84
9cc29fd22ea5b1a3e7f95ba41ae039c5,Cama Mesa Banho Item #6390,Cama Mesa Banho,55.33
1556a0ea84fd60589afa0d9618c47505,Beleza Saude Item #9206,Beleza Saude,150.14
85b39215c2d7de985b5a34b759255d03,Cama Mesa Banho Item #8097,Cama Mesa Banho,39.69
b6e352d888ba31d8999af279cd63aa24,Utilidades Domesticas Item #3521,Utilidades Domesticas,47.31
500e3950a78a1d326f2bf3dc389799c2,Fashion Bolsas E Acessorios Item #4421,Fashion Bolsas E Acessorios,13.93
3795823a832215210d81bb4f8fafc95b,Informatica Acessorios Item #5362,Informatica Acessorios,22.33
ae62bb0f95af63d64eae5f93dddea8d3,Portateis Cozinha E Preparadores De Alimentos Item #323,Portateis Cozinha E Preparadores De Alimentos,362.46
aacedc250d7cd501e3edd7550aec2ed2,Moveis Decoracao Item #5749,Moveis Decoracao,90.3
a05f4c1d544848f9ee86f767c9cc0d4f,Informatica Acessorios Item #7016,Informatica Acessorios,27.3
927c2974fc11ccce0fcd4910175f6ca0,Automotivo Item #5555,Automotivo,27.99
0138b665025e0b24bfa6206d97b0f117,Moveis Decoracao Item #6737,Moveis Decoracao,118.93
d11945f4c91fe1cdf997b92559c7e4b1,Fashion Bolsas E Acessorios Item #9522,Fashion Bolsas E Acessorios,38.71
b89603272c5e7806893eb03712a0b937,Moveis Decoracao Item #8246,Moveis Decoracao,20.93
d5edb235c490c253cb971f0ca5a7af74,Informatica Acessorios Item #8191,Informatica Acessorios,27.99
20abd285d5491b50603aaea6b4c85e93,Automotivo Item #9348,Automotivo,7.0
145af826c44181c994b7476667a3ab00,Esporte Lazer Item #9500,Esporte Lazer,104.93
d7c2baa900206125473075048a2a39ea,Moveis Decoracao Item #3060,Moveis Decoracao,43.75
8382f9e2420867093a37399229d3dc10,Beleza Saude Item #1768,Beleza Saude,77.22
54e9aeb95d23962bf361ec89ac47cea9,Esporte Lazer Item #1203,Esporte Lazer,107.73
270205bec6114bb05c09ed724555eac0,Relogios Presentes Item #9522,Relogios Presentes,1119.99
edaa2bd93560f6d79e10b21fa2858004,Moveis Decoracao Item #6956,Moveis Decoracao,83.12
140a8324a66db81d299b24b30d93098e,Moveis Decoracao Item #8600,Moveis Decoracao,27.93
bf5fe03d1ac5be6407a279b3681992ed,Beleza Saude Item #7439,Beleza Saude,105.0
075b253cd6c59b821c1dab51c1ae56b9,Ferramentas Jardim Item #8322,Ferramentas Jardim,35.38
baeb8e1a680cf9e1f13557d74b6cec3d,Ferramentas Jardim Item #289,Ferramentas Jardim,90.99
1cda79a24778a81a17725e927dd45025,Esporte Lazer Item #28,Esporte Lazer,111.99
cb378611bbb39f1716b4f0c335201448,Malas Acessorios Item #2404,Malas Acessorios,279.99
1fb08bbca0db8e25edd1275caed54e19,Relogios Presentes Item #5384,Relogios Presentes,115.15
69f1af20fc47db1c5136f570d7e71fb9,Beleza Saude Item #7063,Beleza Saude,45.49
db26a82710b642e5d25b7ae009cdcff3,Cama Mesa Banho Item #6686,Cama Mesa Banho,87.43
f10d3472b287e627cf92e5ff1d8b88f2,Cama Mesa Banho Item #3404,Cama Mesa Banho,27.93
3d3e0f4d3b75d0fbc4f002c231db1ad1,Utilidades Domesticas Item #8259,Utilidades Domesticas,12.27
0e621085968d9a9585ed3c2c204825e2,Beleza Saude Item #646,Beleza Saude,321.93
5ece1e51ece4648de249ec6e9d007fd6,Casa Construcao Item #7622,Casa Construcao,511.0
991d9793febfe022d5db970595a99008,Esporte Lazer Item #8181,Esporte Lazer,20.3
9ee8f71db966916c4bc13c3ede22c146,Telefonia Item #1172,Telefonia,13.99
1b55611367793363c3aa1c9d888be7ed,Automotivo Item #1200,Automotivo,90.93
e390a486e30fd924501447fb663de0b7,Cama Mesa Banho Item #3218,Cama Mesa Banho,62.99
6869b7e59ba6dd738b6ad254e6794b1d,Relogios Presentes Item #2431,Relogios Presentes,59.5
791ca2a1ab6775e9c7e950de10febc1e,Moveis Decoracao Item #4863,Moveis Decoracao,103.53
d4fe034cde911805af12724d73fde7e0,Cama Mesa Banho Item #2040,Cama Mesa Banho,56.8
6131240aedf34224270cd6f07e8229e4,Moveis Decoracao Item #9955,Moveis Decoracao,26.44
f3bc8b0c346a5171a82585b880ba6f29,Dvds Blu Ray Item #8254,Dvds Blu Ray,10.43
625218e2e2b4668a47d08911e0def1a4,Utilidades Domesticas Item #1269,Utilidades Domesticas,29.69
2b25ef4ad1788c0699dff628cdbbfbd0,Utilidades Domesticas Item #8538,Utilidades Domesticas,19.25
f7e0fa615b386bc9a8b9eb52bc1fff76,Informatica Acessorios Item #7778,Informatica Acessorios,63.43
42d8844b80341e62fc38c51541ff4f26,Esporte Lazer Item #6277,Esporte Lazer,69.93
123701dcac36412cf1b594f5aafc2eaf,Telefonia Item #4352,Telefonia,103.53
31ec3a565e06de4bdf9d2a511b822b4d,Construcao Ferramentas Iluminacao Item #9391,Construcao Ferramentas Iluminacao,55.3
835d8502d265ddeb4bdd39591d55fa2b,Beleza Saude Item #3541,Beleza Saude,103.83
48bc0b16a79dc0d94adfb679e1f6e965,Beleza Saude Item #2128,Beleza Saude,46.66
